DateTime,name,value
2019-10-13T05:00:00.0,1951,1602.4391192799999
2019-10-13T06:00:00.0,1951,1632.5289366666668
2019-10-13T07:00:00.0,1951,1531.1065045333332
2019-10-13T08:00:00.0,1951,1403.8743699999995
2019-10-13T09:00:00.0,1951,1320.5831987
2019-10-13T10:00:00.0,1951,1263.2559670000012
2019-10-13T11:00:00.0,1951,1262.1046824833336
2019-10-13T12:00:00.0,1951,1264.9933570000005
2019-10-13T13:00:00.0,1951,1303.3550999200002
2019-10-13T14:00:00.0,1951,1390.3142300000002
2019-10-13T15:00:00.0,1951,1446.4647759999996
2019-10-13T16:00:00.0,1951,1592.1991058400006
2019-10-13T17:00:00.0,1951,1779.663615
2019-10-13T18:00:00.0,1951,1809.3680963999998
2019-10-13T19:00:00.0,1951,1797.4179699999995
2019-10-13T20:00:00.0,1951,1728.3673749599998
2019-10-13T21:00:00.0,1951,1691.2536674400005
2019-10-13T22:00:00.0,1951,1632.5289366666668
2019-10-13T23:00:00.0,1951,1590.069954479999
2019-10-14T00:00:00.0,1951,1562.3918824799987
2019-10-14T01:00:00.0,1951,1543.7779466666668
2019-10-14T02:00:00.0,1951,1546.69589085
2019-10-14T03:00:00.0,1951,1559.66717315
2019-10-14T04:00:00.0,1951,1586.7425901333336
2019-10-14T05:00:00.0,1951,1632.5289366666668
2019-10-14T06:00:00.0,1951,1719.6867828
2019-10-14T07:00:00.0,1951,1613.5518545233333
2019-10-14T08:00:00.0,1951,1523.8478050999997
2019-10-14T09:00:00.0,1951,1462.1634086666677
2019-10-14T10:00:00.0,1951,1438.3333089666664
2019-10-14T11:00:00.0,1951,1435.5251441199998
2019-10-14T12:00:00.0,1951,1441.9504882999997
2019-10-14T13:00:00.0,1951,1450.4041856
2019-10-14T14:00:00.0,1951,1518.42506254
2019-10-14T15:00:00.0,1951,1543.75121
2019-10-14T16:00:00.0,1951,1669.6337162066668
2019-10-14T17:00:00.0,1951,1818.1104242000001
2019-10-14T18:00:00.0,1951,1834.4707476
2019-10-14T19:00:00.0,1951,1809.60656856
2019-10-14T20:00:00.0,1951,1797.4179699999995
2019-10-14T21:00:00.0,1951,1731.43567598
2019-10-14T22:00:00.0,1951,1691.25366744
2019-10-14T23:00:00.0,1951,1644.0125099999996
