DateTime,name,value
2019-03-17T03:00:00.0,1951,1577.3063277833332
2019-03-17T04:00:00.0,1951,1583.6931359999999
2019-03-17T05:00:00.0,1951,1592.1067052
2019-03-17T06:00:00.0,1951,1601.415965
2019-03-17T07:00:00.0,1951,1525.0637552000003
2019-03-17T08:00:00.0,1951,1303.35509992
2019-03-17T09:00:00.0,1951,1152.7326533999992
2019-03-17T10:00:00.0,1951,1052.5919102400003
2019-03-17T11:00:00.0,1951,1041.9790828966668
2019-03-17T12:00:00.0,1951,1042.2093397999997
2019-03-17T13:00:00.0,1951,1042.2093397999997
2019-03-17T14:00:00.0,1951,1107.5568045333337
2019-03-17T15:00:00.0,1951,1190.1390719333322
2019-03-17T16:00:00.0,1951,1403.8743699999995
2019-03-17T17:00:00.0,1951,1586.7425901333336
2019-03-17T18:00:00.0,1951,1734.6722552200004
2019-03-17T19:00:00.0,1951,1797.41797
2019-03-17T20:00:00.0,1951,1738.5321244999998
2019-03-17T21:00:00.0,1951,1723.5181188000001
2019-03-17T22:00:00.0,1951,1646.6980832833335
2019-03-17T23:00:00.0,1951,1613.6906975999998
2019-03-18T00:00:00.0,1951,1592.1991058400006
2019-03-18T01:00:00.0,1951,1589.2075607400027
2019-03-18T02:00:00.0,1951,1586.7425901333336
2019-03-18T03:00:00.0,1951,1585.930837248
2019-03-18T04:00:00.0,1951,1592.6653324999988
2019-03-18T05:00:00.0,1951,1669.6337162066668
2019-03-18T06:00:00.0,1951,1734.6722552200004
2019-03-18T07:00:00.0,1951,1618.1127920133333
2019-03-18T08:00:00.0,1951,1514.0227342400003
2019-03-18T09:00:00.0,1951,1403.8743699999995
2019-03-18T10:00:00.0,1951,1390.3142300000002
2019-03-18T11:00:00.0,1951,1356.1905984166654
2019-03-18T12:00:00.0,1951,1281.8500668800011
2019-03-18T13:00:00.0,1951,1338.5305208333336
2019-03-18T14:00:00.0,1951,1403.8743699999995
2019-03-18T15:00:00.0,1951,1434.8568750800002
2019-03-18T16:00:00.0,1951,1523.8478050999997
2019-03-18T17:00:00.0,1951,1655.7749107466673
2019-03-18T18:00:00.0,1951,1804.3046077900012
2019-03-18T19:00:00.0,1951,1809.60656856
2019-03-18T20:00:00.0,1951,1803.0046135500004
2019-03-18T21:00:00.0,1951,1728.92289
2019-03-18T22:00:00.0,1951,1669.6337162066668
2019-03-18T23:00:00.0,1951,1632.5289366666668
