DateTime,name,value
2019-01-01T00:00:00.0,1951,22.591027474500006
2019-01-01T01:00:00.0,1951,22.591027474500006
2019-01-01T02:00:00.0,1951,22.591027474500006
2019-01-01T03:00:00.0,1951,22.383318959999997
2019-01-01T04:00:00.0,1951,22.383318959999997
2019-01-01T05:00:00.0,1951,22.414239741666666
2019-01-01T06:00:00.0,1951,22.591027474500006
2019-01-01T07:00:00.0,1951,22.591027474500006
2019-01-01T08:00:00.0,1951,22.295532655000006
2019-01-01T09:00:00.0,1951,20.170289096666664
2019-01-01T10:00:00.0,1951,20.170289096666664
2019-01-01T11:00:00.0,1951,16.526279874999997
2019-01-01T12:00:00.0,1951,16.526279874999997
2019-01-01T13:00:00.0,1951,16.526279874999997
2019-01-01T14:00:00.0,1951,20.170289096666664
2019-01-01T15:00:00.0,1951,20.170289096666664
2019-01-01T16:00:00.0,1951,22.47221185000001
2019-01-01T17:00:00.0,1951,22.84779621033334
2019-01-01T18:00:00.0,1951,22.84779621033334
2019-01-01T19:00:00.0,1951,22.84779621033334
2019-01-01T20:00:00.0,1951,22.84779621033334
2019-01-01T21:00:00.0,1951,22.84779621033334
2019-01-01T22:00:00.0,1951,22.84779621033334
2019-01-01T23:00:00.0,1951,22.84779621033334
