DateTime,gen-154,gen-155,gen-271,gen-272,gen-273,gen-274,gen-295,gen-296,gen-297,gen-298,gen-299
2019-01-01T00:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T01:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T02:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T03:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T04:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T05:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T06:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T07:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T08:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T09:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T10:00:00.0,2.022515,2.022515,40.483402391642564,40.483402391642564,53.007531894071946,53.007531894071946,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T11:00:00.0,2.022515,2.022515,28.644996755973935,28.644996755973935,37.50674324402606,37.50674324402606,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T12:00:00.0,2.022515,2.022515,28.644996755973935,28.644996755973935,37.50674324402606,37.50674324402606,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T13:00:00.0,2.022515,2.022515,28.644996755973935,28.644996755973935,37.50674324402606,37.50674324402606,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T14:00:00.0,2.022515,2.022515,28.644996755973935,28.644996755973935,37.50674324402606,37.50674324402606,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T15:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T16:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T17:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T18:00:00.0,33.279735,33.279735,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,18.309789779998642,18.309789779998642,18.309789779998642,18.309789779998642,18.309789779998642
2019-01-01T19:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,44.185327960001544,44.185327960001544,44.185327960001544,44.185327960001544,44.185327960001544
2019-01-01T20:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,49.3193756561869,49.3193756561869,49.3193756561869,49.3193756561869,49.3193756561869
2019-01-01T21:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,37.109769746669876,37.109769746669876,37.109769746669876,37.109769746669876,37.109769746669876
2019-01-01T22:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
2019-01-01T23:00:00.0,2.022515,2.022515,51.32187340333093,51.32187340333093,67.19904159666908,67.19904159666908,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001,7.654934000000001
